Nov. 18, 2020   14:02:18
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\o2a.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.180V
ip = 2.432e-5A
Ah = 2.274e-5C

Segment 3:

Segment 4:
Ep = 0.245V
ip = 2.148e-5A
Ah = 1.717e-5C

Segment 5:
Segment 6:
Ep = 0.225V
ip = 2.464e-5A
Ah = 3.007e-5C

Segment 7:
Segment 8:
Ep = 0.185V
ip = 2.746e-5A
Ah = 2.834e-5C

Segment 9:
Segment 10:
Ep = 0.245V
ip = 2.334e-5A
Ah = 2.047e-5C

Potential/V, Current/A, Charge/C
0.795, 2.030e-7, 9.336e-4
0.790, 2.106e-7, 9.336e-4
0.785, 2.204e-7, 9.336e-4
0.780, 2.254e-7, 9.336e-4
0.775, 2.407e-7, 9.336e-4
0.770, 2.426e-7, 9.336e-4
0.765, 2.532e-7, 9.336e-4
0.760, 2.533e-7, 9.337e-4
0.755, 2.632e-7, 9.337e-4
0.750, 2.647e-7, 9.337e-4
0.745, 2.691e-7, 9.337e-4
0.740, 2.786e-7, 9.337e-4
0.735, 2.870e-7, 9.337e-4
0.730, 2.922e-7, 9.337e-4
0.725, 3.046e-7, 9.338e-4
0.720, 3.142e-7, 9.338e-4
0.715, 3.287e-7, 9.338e-4
0.710, 3.403e-7, 9.338e-4
0.705, 3.580e-7, 9.338e-4
0.700, 3.701e-7, 9.338e-4
0.695, 3.823e-7, 9.339e-4
0.690, 3.946e-7, 9.339e-4
0.685, 4.121e-7, 9.339e-4
0.680, 4.149e-7, 9.339e-4
0.675, 4.301e-7, 9.339e-4
0.670, 4.424e-7, 9.340e-4
0.665, 4.534e-7, 9.340e-4
0.660, 4.699e-7, 9.340e-4
0.655, 4.880e-7, 9.340e-4
0.650, 5.012e-7, 9.341e-4
0.645, 5.228e-7, 9.341e-4
0.640, 5.464e-7, 9.341e-4
0.635, 5.688e-7, 9.341e-4
0.630, 5.939e-7, 9.342e-4
0.625, 6.271e-7, 9.342e-4
0.620, 6.488e-7, 9.342e-4
0.615, 6.706e-7, 9.343e-4
0.610, 7.007e-7, 9.343e-4
0.605, 7.248e-7, 9.343e-4
0.600, 7.529e-7, 9.344e-4
0.595, 7.812e-7, 9.344e-4
0.590, 8.104e-7, 9.345e-4
0.585, 8.484e-7, 9.345e-4
0.580, 8.828e-7, 9.345e-4
0.575, 9.289e-7, 9.346e-4
0.570, 9.736e-7, 9.346e-4
0.565, 1.024e-6, 9.347e-4
0.560, 1.074e-6, 9.347e-4
0.555, 1.132e-6, 9.348e-4
0.550, 1.198e-6, 9.349e-4
0.545, 1.262e-6, 9.349e-4
0.540, 1.315e-6, 9.350e-4
0.535, 1.427e-6, 9.351e-4
0.530, 1.513e-6, 9.351e-4
0.525, 1.599e-6, 9.352e-4
0.520, 1.695e-6, 9.353e-4
0.515, 1.797e-6, 9.354e-4
0.510, 1.910e-6, 9.355e-4
0.505, 2.040e-6, 9.356e-4
0.500, 2.180e-6, 9.357e-4
0.495, 2.346e-6, 9.358e-4
0.490, 2.517e-6, 9.359e-4
0.485, 2.721e-6, 9.361e-4
0.480, 2.931e-6, 9.362e-4
0.475, 3.173e-6, 9.364e-4
0.470, 3.425e-6, 9.365e-4
0.465, 3.705e-6, 9.367e-4
0.460, 4.002e-6, 9.369e-4
0.455, 4.322e-6, 9.372e-4
0.450, 4.690e-6, 9.374e-4
0.445, 5.064e-6, 9.376e-4
0.440, 5.457e-6, 9.379e-4
0.435, 5.904e-6, 9.382e-4
0.430, 6.388e-6, 9.385e-4
0.425, 6.881e-6, 9.389e-4
0.420, 7.366e-6, 9.392e-4
0.415, 7.887e-6, 9.396e-4
0.410, 8.478e-6, 9.401e-4
0.405, 9.075e-6, 9.405e-4
0.400, 9.764e-6, 9.410e-4
0.395, 1.037e-5, 9.415e-4
0.390, 1.105e-5, 9.421e-4
0.385, 1.175e-5, 9.427e-4
0.380, 1.234e-5, 9.433e-4
0.375, 1.321e-5, 9.439e-4
0.370, 1.382e-5, 9.446e-4
0.365, 1.455e-5, 9.454e-4
0.360, 1.548e-5, 9.461e-4
0.355, 1.591e-5, 9.469e-4
0.350, 1.629e-5, 9.477e-4
0.345, 1.652e-5, 9.486e-4
0.340, 1.751e-5, 9.494e-4
0.335, 1.764e-5, 9.503e-4
0.330, 1.971e-5, 9.513e-4
0.325, 2.230e-5, 9.524e-4
0.320, 2.210e-5, 9.535e-4
0.315, 2.215e-5, 9.546e-4
0.310, 2.195e-5, 9.557e-4
0.305, 2.308e-5, 9.569e-4
0.300, 2.401e-5, 9.581e-4
0.295, 2.517e-5, 9.593e-4
0.290, 2.730e-5, 9.607e-4
0.285, 2.655e-5, 9.620e-4
0.280, 2.644e-5, 9.634e-4
0.275, 2.552e-5, 9.646e-4
0.270, 2.468e-5, 9.659e-4
0.265, 2.501e-5, 9.671e-4
0.260, 2.626e-5, 9.684e-4
0.255, 2.659e-5, 9.698e-4
0.250, 2.732e-5, 9.711e-4
0.245, 2.885e-5, 9.726e-4
0.240, 3.093e-5, 9.741e-4
0.235, 2.722e-5, 9.755e-4
0.230, 2.615e-5, 9.768e-4
0.225, 3.167e-5, 9.784e-4
0.220, 3.202e-5, 9.800e-4
0.215, 3.166e-5, 9.816e-4
0.210, 3.398e-5, 9.833e-4
0.205, 3.250e-5, 9.849e-4
0.200, 3.373e-5, 9.866e-4
0.195, 3.437e-5, 9.883e-4
0.190, 3.671e-5, 9.901e-4
0.185, 4.346e-5, 9.923e-4
0.180, 3.875e-5, 9.942e-4
0.175, 3.981e-5, 9.962e-4
0.170, 3.637e-5, 9.980e-4
0.165, 3.818e-5, 9.999e-4
0.160, 4.285e-5, 1.002e-3
0.155, 4.036e-5, 1.004e-3
0.150, 4.440e-5, 1.006e-3
0.145, 3.688e-5, 1.008e-3
0.140, 3.658e-5, 1.010e-3
0.135, 3.869e-5, 1.012e-3
0.130, 3.929e-5, 1.014e-3
0.125, 3.537e-5, 1.016e-3
0.120, 3.016e-5, 1.017e-3
0.115, 2.732e-5, 1.019e-3
0.110, 2.736e-5, 1.020e-3
0.105, 3.476e-5, 1.022e-3
0.100, 3.963e-5, 1.024e-3
0.095, 4.380e-5, 1.026e-3
0.090, 3.688e-5, 1.028e-3
0.085, 4.155e-5, 1.030e-3
0.080, 5.004e-5, 1.032e-3
0.075, 5.020e-5, 1.035e-3
0.070, 4.273e-5, 1.037e-3
0.065, 3.617e-5, 1.039e-3
0.060, 3.692e-5, 1.041e-3
0.055, 3.964e-5, 1.043e-3
0.050, 3.808e-5, 1.044e-3
0.045, 4.009e-5, 1.046e-3
0.040, 4.610e-5, 1.049e-3
0.035, 4.352e-5, 1.051e-3
0.030, 3.486e-5, 1.053e-3
0.025, 2.885e-5, 1.054e-3
0.020, 3.181e-5, 1.056e-3
0.015, 3.694e-5, 1.058e-3
0.010, 3.379e-5, 1.059e-3
0.005, 3.704e-5, 1.061e-3
0.000, 3.996e-5, 1.063e-3
-0.005, 4.111e-5, 1.065e-3
-0.010, 3.912e-5, 1.067e-3
-0.015, 3.614e-5, 1.069e-3
-0.020, 3.354e-5, 1.071e-3
-0.025, 3.834e-5, 1.072e-3
-0.030, 4.325e-5, 1.075e-3
-0.035, 4.586e-5, 1.077e-3
-0.040, 4.275e-5, 1.079e-3
-0.045, 4.135e-5, 1.081e-3
-0.050, 4.210e-5, 1.083e-3
-0.055, 3.736e-5, 1.085e-3
-0.060, 4.393e-5, 1.087e-3
-0.065, 4.939e-5, 1.090e-3
-0.070, 4.017e-5, 1.092e-3
-0.075, 4.752e-5, 1.094e-3
-0.080, 3.901e-5, 1.096e-3
-0.085, 4.864e-5, 1.099e-3
-0.090, 5.671e-5, 1.101e-3
-0.095, 4.243e-5, 1.104e-3
-0.100, 3.830e-5, 1.105e-3
-0.105, 4.603e-5, 1.108e-3
-0.110, 4.585e-5, 1.110e-3
-0.115, 4.223e-5, 1.112e-3
-0.120, 4.401e-5, 1.114e-3
-0.125, 3.845e-5, 1.116e-3
-0.130, 3.291e-5, 1.118e-3
-0.135, 4.105e-5, 1.120e-3
-0.140, 5.583e-5, 1.123e-3
-0.145, 5.878e-5, 1.126e-3
-0.150, 4.448e-5, 1.128e-3
-0.155, 4.219e-5, 1.130e-3
-0.160, 5.115e-5, 1.133e-3
-0.165, 5.347e-5, 1.135e-3
-0.170, 5.052e-5, 1.138e-3
-0.175, 5.261e-5, 1.140e-3
-0.180, 4.976e-5, 1.143e-3
-0.185, 4.293e-5, 1.145e-3
-0.190, 3.974e-5, 1.147e-3
-0.195, 3.494e-5, 1.149e-3
-0.200, 3.542e-5, 1.151e-3
-0.205, 4.052e-5, 1.153e-3
-0.210, 4.058e-5, 1.155e-3
-0.215, 3.588e-5, 1.156e-3
-0.220, 4.198e-5, 1.158e-3
-0.225, 5.084e-5, 1.161e-3
-0.230, 5.830e-5, 1.164e-3
-0.235, 4.394e-5, 1.166e-3
-0.240, 3.581e-5, 1.168e-3
-0.245, 3.190e-5, 1.170e-3
-0.250, 3.722e-5, 1.171e-3
-0.255, 4.647e-5, 1.174e-3
-0.260, 4.682e-5, 1.176e-3
-0.265, 4.987e-5, 1.179e-3
-0.270, 3.941e-5, 1.181e-3
-0.275, 3.616e-5, 1.182e-3
-0.280, 2.921e-5, 1.184e-3

Segment 7:
-0.275, 4.342e-5, 1.186e-3
-0.270, 4.277e-5, 1.188e-3
-0.265, 3.681e-5, 1.190e-3
-0.260, 4.782e-5, 1.192e-3
-0.255, 3.227e-5, 1.194e-3
-0.250, 3.071e-5, 1.195e-3
-0.245, 3.828e-5, 1.197e-3
-0.240, 4.246e-5, 1.200e-3
-0.235, 3.705e-5, 1.201e-3
-0.230, 3.392e-5, 1.203e-3
-0.225, 3.161e-5, 1.205e-3
-0.220, 4.121e-5, 1.207e-3
-0.215, 4.030e-5, 1.209e-3
-0.210, 3.664e-5, 1.211e-3
-0.205, 4.620e-5, 1.213e-3
-0.200, 4.301e-5, 1.215e-3
-0.195, 4.713e-5, 1.217e-3
-0.190, 4.806e-5, 1.220e-3
-0.185, 3.954e-5, 1.222e-3
-0.180, 3.900e-5, 1.224e-3
-0.175, 4.650e-5, 1.226e-3
-0.170, 4.374e-5, 1.228e-3
-0.165, 3.297e-5, 1.230e-3
-0.160, 3.924e-5, 1.232e-3
-0.155, 4.590e-5, 1.234e-3
-0.150, 3.853e-5, 1.236e-3
-0.145, 3.320e-5, 1.238e-3
-0.140, 3.199e-5, 1.239e-3
-0.135, 2.992e-5, 1.241e-3
-0.130, 3.668e-5, 1.243e-3
-0.125, 3.712e-5, 1.244e-3
-0.120, 3.290e-5, 1.246e-3
-0.115, 3.933e-5, 1.248e-3
-0.110, 4.032e-5, 1.250e-3
-0.105, 4.958e-5, 1.253e-3
-0.100, 5.255e-5, 1.255e-3
-0.095, 4.292e-5, 1.257e-3
-0.090, 4.797e-5, 1.260e-3
-0.085, 4.156e-5, 1.262e-3
-0.080, 3.584e-5, 1.264e-3
-0.075, 2.990e-5, 1.265e-3
-0.070, 3.404e-5, 1.267e-3
-0.065, 3.875e-5, 1.269e-3
-0.060, 5.667e-5, 1.272e-3
-0.055, 4.147e-5, 1.274e-3
-0.050, 4.223e-5, 1.276e-3
-0.045, 5.617e-5, 1.279e-3
-0.040, 5.150e-5, 1.281e-3
-0.035, 4.116e-5, 1.283e-3
-0.030, 3.750e-5, 1.285e-3
-0.025, 3.723e-5, 1.287e-3
-0.020, 4.200e-5, 1.289e-3
-0.015, 4.135e-5, 1.291e-3
-0.010, 3.901e-5, 1.293e-3
-0.005, 4.159e-5, 1.295e-3
-0.000, 4.852e-5, 1.298e-3
0.005, 4.626e-5, 1.300e-3
0.010, 3.901e-5, 1.302e-3
0.015, 3.839e-5, 1.304e-3
0.020, 4.198e-5, 1.306e-3
0.025, 3.398e-5, 1.308e-3
0.030, 3.826e-5, 1.309e-3
0.035, 4.683e-5, 1.312e-3
0.040, 4.593e-5, 1.314e-3
0.045, 4.523e-5, 1.316e-3
0.050, 4.504e-5, 1.319e-3
0.055, 4.480e-5, 1.321e-3
0.060, 3.452e-5, 1.323e-3
0.065, 3.570e-5, 1.324e-3
0.070, 4.624e-5, 1.327e-3
0.075, 4.017e-5, 1.329e-3
0.080, 3.926e-5, 1.331e-3
0.085, 3.817e-5, 1.333e-3
0.090, 3.168e-5, 1.334e-3
0.095, 3.131e-5, 1.336e-3
0.100, 3.549e-5, 1.338e-3
0.105, 4.296e-5, 1.340e-3
0.110, 3.650e-5, 1.341e-3
0.115, 3.220e-5, 1.343e-3
0.120, 4.518e-5, 1.345e-3
0.125, 3.639e-5, 1.347e-3
0.130, 4.544e-5, 1.349e-3
0.135, 3.913e-5, 1.351e-3
0.140, 3.873e-5, 1.353e-3
0.145, 4.889e-5, 1.356e-3
0.150, 4.179e-5, 1.358e-3
0.155, 3.952e-5, 1.360e-3
0.160, 3.528e-5, 1.362e-3
0.165, 4.022e-5, 1.364e-3
0.170, 3.656e-5, 1.365e-3
0.175, 3.182e-5, 1.367e-3
0.180, 3.367e-5, 1.369e-3
0.185, 2.749e-5, 1.370e-3
0.190, 3.096e-5, 1.372e-3
0.195, 3.935e-5, 1.374e-3
0.200, 4.287e-5, 1.376e-3
0.205, 4.246e-5, 1.378e-3
0.210, 3.768e-5, 1.380e-3
0.215, 3.310e-5, 1.381e-3
0.220, 3.879e-5, 1.383e-3
0.225, 3.208e-5, 1.385e-3
0.230, 3.802e-5, 1.387e-3
0.235, 3.064e-5, 1.388e-3
0.240, 3.453e-5, 1.390e-3
0.245, 3.472e-5, 1.392e-3
0.250, 3.329e-5, 1.394e-3
0.255, 3.315e-5, 1.395e-3
0.260, 3.342e-5, 1.397e-3
0.265, 3.147e-5, 1.398e-3
0.270, 3.088e-5, 1.400e-3
0.275, 3.025e-5, 1.401e-3
0.280, 2.957e-5, 1.403e-3
0.285, 3.381e-5, 1.405e-3
0.290, 3.328e-5, 1.406e-3
0.295, 2.781e-5, 1.408e-3
0.300, 2.461e-5, 1.409e-3
0.305, 2.863e-5, 1.410e-3
0.310, 2.969e-5, 1.412e-3
0.315, 2.601e-5, 1.413e-3
0.320, 2.354e-5, 1.414e-3
0.325, 2.511e-5, 1.416e-3
0.330, 2.224e-5, 1.417e-3
0.335, 2.209e-5, 1.418e-3
0.340, 2.027e-5, 1.419e-3
0.345, 1.839e-5, 1.420e-3
0.350, 1.781e-5, 1.421e-3
0.355, 2.003e-5, 1.422e-3
0.360, 2.008e-5, 1.423e-3
0.365, 2.124e-5, 1.424e-3
0.370, 1.965e-5, 1.425e-3
0.375, 1.821e-5, 1.426e-3
0.380, 1.687e-5, 1.426e-3
0.385, 1.599e-5, 1.427e-3
0.390, 1.505e-5, 1.428e-3
0.395, 1.374e-5, 1.429e-3
0.400, 1.304e-5, 1.429e-3
0.405, 1.496e-5, 1.430e-3
0.410, 1.487e-5, 1.431e-3
0.415, 1.356e-5, 1.431e-3
0.420, 1.221e-5, 1.432e-3
0.425, 1.111e-5, 1.433e-3
0.430, 1.063e-5, 1.433e-3
0.435, 1.015e-5, 1.434e-3
0.440, 9.954e-6, 1.434e-3
0.445, 9.564e-6, 1.435e-3
0.450, 9.010e-6, 1.435e-3
0.455, 8.487e-6, 1.436e-3
0.460, 7.870e-6, 1.436e-3
0.465, 7.090e-6, 1.436e-3
0.470, 6.452e-6, 1.437e-3
0.475, 5.904e-6, 1.437e-3
0.480, 5.462e-6, 1.437e-3
0.485, 5.035e-6, 1.437e-3
0.490, 4.699e-6, 1.438e-3
0.495, 4.351e-6, 1.438e-3
0.500, 4.056e-6, 1.438e-3
0.505, 3.721e-6, 1.438e-3
0.510, 3.422e-6, 1.438e-3
0.515, 3.089e-6, 1.439e-3
0.520, 2.725e-6, 1.439e-3
0.525, 2.411e-6, 1.439e-3
0.530, 2.127e-6, 1.439e-3
0.535, 1.881e-6, 1.439e-3
0.540, 1.645e-6, 1.439e-3
0.545, 1.404e-6, 1.439e-3
0.550, 1.198e-6, 1.439e-3
0.555, 1.001e-6, 1.439e-3
0.560, 8.167e-7, 1.439e-3
0.565, 6.470e-7, 1.439e-3
0.570, 4.963e-7, 1.439e-3
0.575, 3.551e-7, 1.439e-3
0.580, 2.140e-7, 1.439e-3
0.585, 8.984e-8, 1.439e-3
0.590, -3.344e-8, 1.439e-3
0.595, -1.601e-7, 1.439e-3
0.600, -2.494e-7, 1.439e-3
0.605, -3.410e-7, 1.439e-3
0.610, -4.277e-7, 1.439e-3
0.615, -5.017e-7, 1.439e-3
0.620, -5.671e-7, 1.439e-3
0.625, -6.224e-7, 1.439e-3
0.630, -6.786e-7, 1.439e-3
0.635, -7.248e-7, 1.439e-3
0.640, -7.705e-7, 1.439e-3
0.645, -8.066e-7, 1.439e-3
0.650, -8.473e-7, 1.439e-3
0.655, -8.807e-7, 1.439e-3
0.660, -9.236e-7, 1.439e-3
0.665, -9.542e-7, 1.439e-3
0.670, -9.835e-7, 1.439e-3
0.675, -1.015e-6, 1.439e-3
0.680, -1.041e-6, 1.439e-3
0.685, -1.066e-6, 1.439e-3
0.690, -1.092e-6, 1.439e-3
0.695, -1.111e-6, 1.439e-3
0.700, -1.132e-6, 1.439e-3
0.705, -1.143e-6, 1.439e-3
0.710, -1.158e-6, 1.438e-3
0.715, -1.170e-6, 1.438e-3
0.720, -1.182e-6, 1.438e-3
0.725, -1.195e-6, 1.438e-3
0.730, -1.209e-6, 1.438e-3
0.735, -1.224e-6, 1.438e-3
0.740, -1.241e-6, 1.438e-3
0.745, -1.262e-6, 1.438e-3
0.750, -1.282e-6, 1.438e-3
0.755, -1.297e-6, 1.438e-3
0.760, -1.316e-6, 1.438e-3
0.765, -1.333e-6, 1.438e-3
0.770, -1.346e-6, 1.438e-3
0.775, -1.361e-6, 1.438e-3
0.780, -1.372e-6, 1.438e-3
0.785, -1.378e-6, 1.438e-3
0.790, -1.394e-6, 1.437e-3
0.795, -1.404e-6, 1.437e-3
0.800, -1.415e-6, 1.437e-3
0.805, -1.427e-6, 1.437e-3
0.810, -1.445e-6, 1.437e-3
0.815, -1.460e-6, 1.437e-3
0.820, -1.475e-6, 1.437e-3
0.825, -1.498e-6, 1.437e-3
0.830, -1.517e-6, 1.437e-3
0.835, -1.531e-6, 1.437e-3
0.840, -1.556e-6, 1.437e-3
0.845, -1.575e-6, 1.437e-3
0.850, -1.592e-6, 1.437e-3
0.855, -1.607e-6, 1.436e-3
0.860, -1.625e-6, 1.436e-3
0.865, -1.639e-6, 1.436e-3
0.870, -1.653e-6, 1.436e-3
0.875, -1.669e-6, 1.436e-3
0.880, -1.687e-6, 1.436e-3
0.885, -1.704e-6, 1.436e-3
0.890, -1.729e-6, 1.436e-3
0.895, -1.749e-6, 1.436e-3
0.900, -1.770e-6, 1.436e-3
0.905, -1.792e-6, 1.436e-3
0.910, -1.810e-6, 1.436e-3
0.915, -1.826e-6, 1.435e-3
0.920, -1.851e-6, 1.435e-3
0.925, -1.868e-6, 1.435e-3
0.930, -1.885e-6, 1.435e-3
0.935, -1.889e-6, 1.435e-3
0.940, -1.916e-6, 1.435e-3
0.945, -1.921e-6, 1.435e-3
0.950, -1.933e-6, 1.435e-3
0.955, -1.946e-6, 1.435e-3
0.960, -1.952e-6, 1.435e-3
0.965, -1.965e-6, 1.434e-3
0.970, -1.982e-6, 1.434e-3
0.975, -1.991e-6, 1.434e-3
0.980, -2.008e-6, 1.434e-3
0.985, -2.020e-6, 1.434e-3
0.990, -2.032e-6, 1.434e-3
0.995, -2.042e-6, 1.434e-3
1.000, -2.059e-6, 1.434e-3
1.005, -2.077e-6, 1.434e-3
1.010, -2.088e-6, 1.434e-3
1.015, -2.098e-6, 1.433e-3
1.020, -2.106e-6, 1.433e-3
1.025, -2.114e-6, 1.433e-3
1.030, -2.117e-6, 1.433e-3
1.035, -2.125e-6, 1.433e-3
1.040, -2.133e-6, 1.433e-3
1.045, -2.138e-6, 1.433e-3
1.050, -2.144e-6, 1.433e-3
1.055, -2.155e-6, 1.433e-3
1.060, -2.165e-6, 1.433e-3
1.065, -2.180e-6, 1.432e-3
1.070, -2.190e-6, 1.432e-3
1.075, -2.197e-6, 1.432e-3
1.080, -2.206e-6, 1.432e-3
1.085, -2.215e-6, 1.432e-3
1.090, -2.224e-6, 1.432e-3
1.095, -2.233e-6, 1.432e-3
1.100, -2.234e-6, 1.432e-3
1.105, -2.247e-6, 1.432e-3
1.110, -2.253e-6, 1.431e-3
1.115, -2.253e-6, 1.431e-3
1.120, -2.266e-6, 1.431e-3
1.125, -2.272e-6, 1.431e-3
1.130, -2.278e-6, 1.431e-3
1.135, -2.291e-6, 1.431e-3
1.140, -2.305e-6, 1.431e-3
1.145, -2.318e-6, 1.431e-3
1.150, -2.074e-6, 1.431e-3

Segment 8:
1.145, -1.677e-6, 1.430e-3
1.140, -1.407e-6, 1.430e-3
1.135, -1.193e-6, 1.430e-3
1.130, -1.029e-6, 1.430e-3
1.125, -8.964e-7, 1.430e-3
1.120, -7.826e-7, 1.430e-3
1.115, -6.884e-7, 1.430e-3
1.110, -6.071e-7, 1.430e-3
1.105, -5.369e-7, 1.430e-3
1.100, -4.693e-7, 1.430e-3
1.095, -4.190e-7, 1.430e-3
1.090, -3.734e-7, 1.430e-3
1.085, -3.325e-7, 1.430e-3
1.080, -3.010e-7, 1.430e-3
1.075, -2.738e-7, 1.430e-3
1.070, -2.479e-7, 1.430e-3
1.065, -2.225e-7, 1.430e-3
1.060, -2.031e-7, 1.430e-3
1.055, -1.790e-7, 1.430e-3
1.050, -1.691e-7, 1.430e-3
1.045, -1.565e-7, 1.430e-3
1.040, -1.364e-7, 1.430e-3
1.035, -1.202e-7, 1.430e-3
1.030, -1.006e-7, 1.430e-3
1.025, -8.568e-8, 1.430e-3
1.020, -7.584e-8, 1.430e-3
1.015, -5.683e-8, 1.430e-3
1.010, -4.555e-8, 1.430e-3
1.005, -3.192e-8, 1.430e-3
1.000, -2.570e-8, 1.430e-3
0.995, -1.597e-8, 1.430e-3
0.990, -1.399e-8, 1.430e-3
0.985, -4.383e-9, 1.430e-3
0.980, -4.667e-9, 1.430e-3
0.975, 1.243e-9, 1.430e-3
0.970, 5.935e-9, 1.430e-3
0.965, 1.688e-8, 1.430e-3
0.960, 2.019e-8, 1.430e-3
0.955, 2.789e-8, 1.430e-3
0.950, 3.457e-8, 1.430e-3
0.945, 4.648e-8, 1.430e-3
0.940, 5.120e-8, 1.430e-3
0.935, 5.859e-8, 1.430e-3
0.930, 6.281e-8, 1.430e-3
0.925, 7.276e-8, 1.430e-3
0.920, 7.557e-8, 1.430e-3
0.915, 8.085e-8, 1.430e-3
0.910, 8.182e-8, 1.430e-3
0.905, 8.644e-8, 1.430e-3
0.900, 8.803e-8, 1.430e-3
0.895, 8.894e-8, 1.430e-3
0.890, 9.244e-8, 1.430e-3
0.885, 9.819e-8, 1.430e-3
0.880, 1.016e-7, 1.430e-3
0.875, 1.095e-7, 1.430e-3
0.870, 1.184e-7, 1.430e-3
0.865, 1.270e-7, 1.430e-3
0.860, 1.326e-7, 1.430e-3
0.855, 1.422e-7, 1.430e-3
0.850, 1.487e-7, 1.430e-3
0.845, 1.532e-7, 1.430e-3
0.840, 1.563e-7, 1.430e-3
0.835, 1.589e-7, 1.430e-3
0.830, 1.626e-7, 1.430e-3
0.825, 1.650e-7, 1.430e-3
0.820, 1.673e-7, 1.430e-3
0.815, 1.763e-7, 1.430e-3
0.810, 1.779e-7, 1.430e-3
0.805, 1.847e-7, 1.430e-3
0.800, 1.881e-7, 1.430e-3
0.795, 2.016e-7, 1.430e-3
0.790, 2.069e-7, 1.430e-3
0.785, 2.160e-7, 1.430e-3
0.780, 2.232e-7, 1.430e-3
0.775, 2.351e-7, 1.430e-3
0.770, 2.432e-7, 1.430e-3
0.765, 2.522e-7, 1.430e-3
0.760, 2.591e-7, 1.430e-3
0.755, 2.663e-7, 1.430e-3
0.750, 2.699e-7, 1.430e-3
0.745, 2.749e-7, 1.430e-3
0.740, 2.857e-7, 1.430e-3
0.735, 2.887e-7, 1.430e-3
0.730, 2.951e-7, 1.430e-3
0.725, 3.083e-7, 1.430e-3
0.720, 3.169e-7, 1.430e-3
0.715, 3.308e-7, 1.430e-3
0.710, 3.395e-7, 1.430e-3
0.705, 3.561e-7, 1.430e-3
0.700, 3.698e-7, 1.430e-3
0.695, 3.879e-7, 1.430e-3
0.690, 3.993e-7, 1.430e-3
0.685, 4.125e-7, 1.430e-3
0.680, 4.253e-7, 1.430e-3
0.675, 4.395e-7, 1.430e-3
0.670, 4.461e-7, 1.430e-3
0.665, 4.613e-7, 1.430e-3
0.660, 4.766e-7, 1.430e-3
0.655, 4.878e-7, 1.431e-3
0.650, 5.053e-7, 1.431e-3
0.645, 5.264e-7, 1.431e-3
0.640, 5.462e-7, 1.431e-3
0.635, 5.720e-7, 1.431e-3
0.630, 5.934e-7, 1.431e-3
0.625, 6.220e-7, 1.431e-3
0.620, 6.477e-7, 1.431e-3
0.615, 6.787e-7, 1.431e-3
0.610, 7.061e-7, 1.431e-3
0.605, 7.362e-7, 1.431e-3
0.600, 7.619e-7, 1.431e-3
0.595, 7.941e-7, 1.431e-3
0.590, 8.237e-7, 1.431e-3
0.585, 8.597e-7, 1.431e-3
0.580, 8.940e-7, 1.431e-3
0.575, 9.355e-7, 1.431e-3
0.570, 9.767e-7, 1.431e-3
0.565, 1.023e-6, 1.431e-3
0.560, 1.086e-6, 1.431e-3
0.555, 1.141e-6, 1.431e-3
0.550, 1.201e-6, 1.431e-3
0.545, 1.276e-6, 1.431e-3
0.540, 1.346e-6, 1.431e-3
0.535, 1.446e-6, 1.432e-3
0.530, 1.527e-6, 1.432e-3
0.525, 1.618e-6, 1.432e-3
0.520, 1.716e-6, 1.432e-3
0.515, 1.822e-6, 1.432e-3
0.510, 1.938e-6, 1.432e-3
0.505, 2.073e-6, 1.432e-3
0.500, 2.207e-6, 1.432e-3
0.495, 2.379e-6, 1.432e-3
0.490, 2.551e-6, 1.432e-3
0.485, 2.759e-6, 1.433e-3
0.480, 2.980e-6, 1.433e-3
0.475, 3.231e-6, 1.433e-3
0.470, 3.475e-6, 1.433e-3
0.465, 3.786e-6, 1.433e-3
0.460, 4.098e-6, 1.433e-3
0.455, 4.434e-6, 1.434e-3
0.450, 4.819e-6, 1.434e-3
0.445, 5.210e-6, 1.434e-3
0.440, 5.630e-6, 1.434e-3
0.435, 6.063e-6, 1.435e-3
0.430, 6.563e-6, 1.435e-3
0.425, 7.106e-6, 1.435e-3
0.420, 7.660e-6, 1.436e-3
0.415, 8.181e-6, 1.436e-3
0.410, 8.815e-6, 1.437e-3
0.405, 9.331e-6, 1.437e-3
0.400, 9.926e-6, 1.438e-3
0.395, 1.064e-5, 1.438e-3
0.390, 1.127e-5, 1.439e-3
0.385, 1.198e-5, 1.439e-3
0.380, 1.311e-5, 1.440e-3
0.375, 1.413e-5, 1.441e-3
0.370, 1.486e-5, 1.441e-3
0.365, 1.554e-5, 1.442e-3
0.360, 1.596e-5, 1.443e-3
0.355, 1.636e-5, 1.444e-3
0.350, 1.646e-5, 1.445e-3
0.345, 1.652e-5, 1.445e-3
0.340, 1.853e-5, 1.446e-3
0.335, 1.848e-5, 1.447e-3
0.330, 1.922e-5, 1.448e-3
0.325, 2.043e-5, 1.449e-3
0.320, 2.340e-5, 1.450e-3
0.315, 2.290e-5, 1.452e-3
