Nov. 18, 2020   13:48:02
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\empty02.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.415V
ip = 2.987e-6A
Ah = 1.310e-6C

Segment 3:

Segment 4:
Ep = 0.415V
ip = 3.319e-6A
Ah = 1.521e-6C

Segment 5:

Segment 6:
Ep = 0.415V
ip = 3.432e-6A
Ah = 1.602e-6C

Ep = -0.245V
ip = 2.439e-6A
Ah = 7.292e-7C

Segment 7:

Segment 8:
Ep = 0.415V
ip = 3.450e-6A
Ah = 1.610e-6C

Ep = -0.245V
ip = 2.539e-6A
Ah = 7.852e-7C

Segment 9:

Segment 10:
Ep = 0.415V
ip = 3.675e-6A
Ah = 1.692e-6C

Ep = -0.235V
ip = 2.584e-6A
Ah = 6.605e-7C

Potential/V, Current/A, Charge/C
0.870, 2.868e-7, -1.323e-5
0.865, 2.929e-7, -1.322e-5
0.860, 3.033e-7, -1.321e-5
0.855, 3.136e-7, -1.320e-5
0.850, 3.180e-7, -1.320e-5
0.845, 3.299e-7, -1.319e-5
0.840, 3.399e-7, -1.318e-5
0.835, 3.500e-7, -1.317e-5
0.830, 3.566e-7, -1.316e-5
0.825, 3.671e-7, -1.315e-5
0.820, 3.727e-7, -1.314e-5
0.815, 3.899e-7, -1.313e-5
0.810, 3.982e-7, -1.312e-5
0.805, 4.129e-7, -1.311e-5
0.800, 4.201e-7, -1.310e-5
0.795, 4.361e-7, -1.309e-5
0.790, 4.439e-7, -1.308e-5
0.785, 4.614e-7, -1.307e-5
0.780, 4.693e-7, -1.306e-5
0.775, 4.827e-7, -1.304e-5
0.770, 4.943e-7, -1.303e-5
0.765, 5.112e-7, -1.302e-5
0.760, 5.224e-7, -1.301e-5
0.755, 5.386e-7, -1.299e-5
0.750, 5.510e-7, -1.298e-5
0.745, 5.697e-7, -1.296e-5
0.740, 5.861e-7, -1.295e-5
0.735, 6.028e-7, -1.294e-5
0.730, 6.156e-7, -1.292e-5
0.725, 6.441e-7, -1.290e-5
0.720, 6.550e-7, -1.289e-5
0.715, 6.791e-7, -1.287e-5
0.710, 6.992e-7, -1.285e-5
0.705, 7.181e-7, -1.283e-5
0.700, 7.406e-7, -1.282e-5
0.695, 7.619e-7, -1.280e-5
0.690, 7.862e-7, -1.278e-5
0.685, 8.127e-7, -1.276e-5
0.680, 8.371e-7, -1.274e-5
0.675, 8.644e-7, -1.271e-5
0.670, 8.912e-7, -1.269e-5
0.665, 9.249e-7, -1.267e-5
0.660, 9.526e-7, -1.265e-5
0.655, 9.862e-7, -1.262e-5
0.650, 1.013e-6, -1.260e-5
0.645, 1.052e-6, -1.257e-5
0.640, 1.093e-6, -1.254e-5
0.635, 1.132e-6, -1.251e-5
0.630, 1.166e-6, -1.248e-5
0.625, 1.215e-6, -1.245e-5
0.620, 1.262e-6, -1.242e-5
0.615, 1.302e-6, -1.239e-5
0.610, 1.353e-6, -1.236e-5
0.605, 1.420e-6, -1.232e-5
0.600, 1.483e-6, -1.228e-5
0.595, 1.541e-6, -1.225e-5
0.590, 1.602e-6, -1.221e-5
0.585, 1.676e-6, -1.216e-5
0.580, 1.740e-6, -1.212e-5
0.575, 1.811e-6, -1.207e-5
0.570, 1.886e-6, -1.203e-5
0.565, 1.974e-6, -1.198e-5
0.560, 2.053e-6, -1.193e-5
0.555, 2.154e-6, -1.187e-5
0.550, 2.240e-6, -1.182e-5
0.545, 2.347e-6, -1.176e-5
0.540, 2.457e-6, -1.170e-5
0.535, 2.571e-6, -1.163e-5
0.530, 2.684e-6, -1.157e-5
0.525, 2.817e-6, -1.149e-5
0.520, 2.949e-6, -1.142e-5
0.515, 3.093e-6, -1.134e-5
0.510, 3.242e-6, -1.126e-5
0.505, 3.397e-6, -1.118e-5
0.500, 3.553e-6, -1.109e-5
0.495, 3.719e-6, -1.100e-5
0.490, 3.889e-6, -1.090e-5
0.485, 4.069e-6, -1.080e-5
0.480, 4.246e-6, -1.069e-5
0.475, 4.425e-6, -1.058e-5
0.470, 4.618e-6, -1.046e-5
0.465, 4.796e-6, -1.034e-5
0.460, 4.966e-6, -1.022e-5
0.455, 5.134e-6, -1.009e-5
0.450, 5.282e-6, -9.960e-6
0.445, 5.429e-6, -9.825e-6
0.440, 5.553e-6, -9.686e-6
0.435, 5.669e-6, -9.544e-6
0.430, 5.745e-6, -9.400e-6
0.425, 5.807e-6, -9.255e-6
0.420, 5.838e-6, -9.109e-6
0.415, 5.845e-6, -8.963e-6
0.410, 5.793e-6, -8.818e-6
0.405, 5.748e-6, -8.675e-6
0.400, 5.664e-6, -8.533e-6
0.395, 5.561e-6, -8.394e-6
0.390, 5.426e-6, -8.258e-6
0.385, 5.283e-6, -8.126e-6
0.380, 5.109e-6, -7.999e-6
0.375, 4.934e-6, -7.875e-6
0.370, 4.729e-6, -7.757e-6
0.365, 4.520e-6, -7.644e-6
0.360, 4.309e-6, -7.536e-6
0.355, 4.102e-6, -7.434e-6
0.350, 3.900e-6, -7.336e-6
0.345, 3.705e-6, -7.244e-6
0.340, 3.510e-6, -7.156e-6
0.335, 3.329e-6, -7.073e-6
0.330, 3.151e-6, -6.994e-6
0.325, 2.982e-6, -6.919e-6
0.320, 2.820e-6, -6.849e-6
0.315, 2.677e-6, -6.782e-6
0.310, 2.532e-6, -6.719e-6
0.305, 2.406e-6, -6.658e-6
0.300, 2.277e-6, -6.601e-6
0.295, 2.165e-6, -6.547e-6
0.290, 2.056e-6, -6.496e-6
0.285, 1.959e-6, -6.447e-6
0.280, 1.865e-6, -6.400e-6
0.275, 1.777e-6, -6.356e-6
0.270, 1.694e-6, -6.314e-6
0.265, 1.624e-6, -6.273e-6
0.260, 1.547e-6, -6.234e-6
0.255, 1.483e-6, -6.197e-6
0.250, 1.408e-6, -6.162e-6
0.245, 1.344e-6, -6.128e-6
0.240, 1.288e-6, -6.096e-6
0.235, 1.236e-6, -6.065e-6
0.230, 1.187e-6, -6.036e-6
0.225, 1.143e-6, -6.007e-6
0.220, 1.094e-6, -5.980e-6
0.215, 1.056e-6, -5.953e-6
0.210, 1.015e-6, -5.928e-6
0.205, 9.784e-7, -5.903e-6
0.200, 9.425e-7, -5.880e-6
0.195, 9.086e-7, -5.857e-6
0.190, 8.756e-7, -5.835e-6
0.185, 8.511e-7, -5.814e-6
0.180, 8.192e-7, -5.794e-6
0.175, 7.960e-7, -5.774e-6
0.170, 7.641e-7, -5.755e-6
0.165, 7.473e-7, -5.736e-6
0.160, 7.223e-7, -5.718e-6
0.155, 7.065e-7, -5.700e-6
0.150, 6.860e-7, -5.683e-6
0.145, 6.633e-7, -5.666e-6
0.140, 6.558e-7, -5.650e-6
0.135, 6.366e-7, -5.634e-6
0.130, 6.225e-7, -5.619e-6
0.125, 6.143e-7, -5.603e-6
0.120, 6.016e-7, -5.588e-6
0.115, 5.945e-7, -5.573e-6
0.110, 5.764e-7, -5.559e-6
0.105, 5.734e-7, -5.545e-6
0.100, 5.647e-7, -5.530e-6
0.095, 5.611e-7, -5.516e-6
0.090, 5.520e-7, -5.503e-6
0.085, 5.514e-7, -5.489e-6
0.080, 5.464e-7, -5.475e-6
0.075, 5.480e-7, -5.461e-6
0.070, 5.423e-7, -5.448e-6
0.065, 5.483e-7, -5.434e-6
0.060, 5.500e-7, -5.420e-6
0.055, 5.557e-7, -5.407e-6
0.050, 5.573e-7, -5.393e-6
0.045, 5.679e-7, -5.378e-6
0.040, 5.784e-7, -5.364e-6
0.035, 5.952e-7, -5.349e-6
0.030, 6.094e-7, -5.334e-6
0.025, 6.347e-7, -5.318e-6
0.020, 6.551e-7, -5.302e-6
0.015, 6.872e-7, -5.284e-6
0.010, 7.152e-7, -5.267e-6
0.005, 7.565e-7, -5.248e-6
0.000, 7.967e-7, -5.228e-6
-0.005, 8.572e-7, -5.206e-6
-0.010, 9.092e-7, -5.184e-6
-0.015, 9.899e-7, -5.159e-6
-0.020, 1.073e-6, -5.132e-6
-0.025, 1.178e-6, -5.103e-6
-0.030, 1.270e-6, -5.071e-6
-0.035, 1.402e-6, -5.036e-6
-0.040, 1.541e-6, -4.997e-6
-0.045, 1.673e-6, -4.955e-6
-0.050, 1.789e-6, -4.911e-6
-0.055, 1.915e-6, -4.863e-6
-0.060, 2.038e-6, -4.812e-6
-0.065, 2.148e-6, -4.758e-6
-0.070, 2.232e-6, -4.702e-6
-0.075, 2.334e-6, -4.644e-6
-0.080, 2.415e-6, -4.584e-6
-0.085, 2.494e-6, -4.521e-6
-0.090, 2.539e-6, -4.458e-6
-0.095, 2.599e-6, -4.393e-6
-0.100, 2.668e-6, -4.326e-6
-0.105, 2.697e-6, -4.259e-6
-0.110, 2.692e-6, -4.191e-6
-0.115, 2.698e-6, -4.124e-6
-0.120, 2.741e-6, -4.055e-6
-0.125, 2.747e-6, -3.987e-6
-0.130, 2.728e-6, -3.919e-6
-0.135, 2.765e-6, -3.849e-6
-0.140, 2.806e-6, -3.779e-6
-0.145, 2.868e-6, -3.708e-6
-0.150, 2.921e-6, -3.635e-6
-0.155, 3.010e-6, -3.559e-6
-0.160, 3.141e-6, -3.481e-6
-0.165, 3.281e-6, -3.399e-6
-0.170, 3.423e-6, -3.313e-6
-0.175, 3.602e-6, -3.223e-6
-0.180, 3.817e-6, -3.128e-6
-0.185, 4.019e-6, -3.027e-6
-0.190, 4.199e-6, -2.922e-6
-0.195, 4.385e-6, -2.813e-6
-0.200, 4.611e-6, -2.697e-6
-0.205, 4.800e-6, -2.577e-6
-0.210, 4.937e-6, -2.454e-6
-0.215, 5.065e-6, -2.327e-6
-0.220, 5.204e-6, -2.197e-6
-0.225, 5.308e-6, -2.064e-6
-0.230, 5.394e-6, -1.930e-6
-0.235, 5.421e-6, -1.794e-6
-0.240, 5.456e-6, -1.658e-6
-0.245, 5.467e-6, -1.521e-6
-0.250, 5.454e-6, -1.385e-6
-0.255, 5.399e-6, -1.250e-6
-0.260, 5.401e-6, -1.115e-6
-0.265, 5.382e-6, -9.801e-7
-0.270, 5.351e-6, -8.464e-7
-0.275, 5.378e-6, -7.119e-7
-0.280, 1.683e-6, -6.698e-7

Segment 7:
-0.275, -9.259e-7, -6.930e-7
-0.270, -1.709e-6, -7.357e-7
-0.265, -2.147e-6, -7.894e-7
-0.260, -2.457e-6, -8.508e-7
-0.255, -2.683e-6, -9.179e-7
-0.250, -2.906e-6, -9.906e-7
-0.245, -3.069e-6, -1.067e-6
-0.240, -3.199e-6, -1.147e-6
-0.235, -3.316e-6, -1.230e-6
-0.230, -3.440e-6, -1.316e-6
-0.225, -3.525e-6, -1.404e-6
-0.220, -3.548e-6, -1.493e-6
-0.215, -3.567e-6, -1.582e-6
-0.210, -3.580e-6, -1.672e-6
-0.205, -3.571e-6, -1.761e-6
-0.200, -3.519e-6, -1.849e-6
-0.195, -3.464e-6, -1.935e-6
-0.190, -3.435e-6, -2.021e-6
-0.185, -3.377e-6, -2.106e-6
-0.180, -3.292e-6, -2.188e-6
-0.175, -3.160e-6, -2.267e-6
-0.170, -3.042e-6, -2.343e-6
-0.165, -2.915e-6, -2.416e-6
-0.160, -2.777e-6, -2.485e-6
-0.155, -2.654e-6, -2.552e-6
-0.150, -2.596e-6, -2.617e-6
-0.145, -2.528e-6, -2.680e-6
-0.140, -2.466e-6, -2.742e-6
-0.135, -2.432e-6, -2.802e-6
-0.130, -2.433e-6, -2.863e-6
-0.125, -2.423e-6, -2.924e-6
-0.120, -2.417e-6, -2.984e-6
-0.115, -2.412e-6, -3.045e-6
-0.110, -2.454e-6, -3.106e-6
-0.105, -2.483e-6, -3.168e-6
-0.100, -2.494e-6, -3.230e-6
-0.095, -2.512e-6, -3.293e-6
-0.090, -2.548e-6, -3.357e-6
-0.085, -2.588e-6, -3.421e-6
-0.080, -2.627e-6, -3.487e-6
-0.075, -2.662e-6, -3.554e-6
-0.070, -2.713e-6, -3.622e-6
-0.065, -2.748e-6, -3.690e-6
-0.060, -2.751e-6, -3.759e-6
-0.055, -2.749e-6, -3.828e-6
-0.050, -2.700e-6, -3.895e-6
-0.045, -2.602e-6, -3.960e-6
-0.040, -2.438e-6, -4.021e-6
-0.035, -2.228e-6, -4.077e-6
-0.030, -2.026e-6, -4.128e-6
-0.025, -1.817e-6, -4.173e-6
-0.020, -1.607e-6, -4.213e-6
-0.015, -1.417e-6, -4.249e-6
-0.010, -1.275e-6, -4.280e-6
-0.005, -1.148e-6, -4.309e-6
-0.000, -1.031e-6, -4.335e-6
0.005, -9.468e-7, -4.359e-6
0.010, -8.745e-7, -4.380e-6
0.015, -8.102e-7, -4.401e-6
0.020, -7.509e-7, -4.419e-6
0.025, -6.973e-7, -4.437e-6
0.030, -6.567e-7, -4.453e-6
0.035, -6.127e-7, -4.469e-6
0.040, -5.815e-7, -4.483e-6
0.045, -5.507e-7, -4.497e-6
0.050, -5.195e-7, -4.510e-6
0.055, -5.020e-7, -4.522e-6
0.060, -4.728e-7, -4.534e-6
0.065, -4.552e-7, -4.546e-6
0.070, -4.437e-7, -4.557e-6
0.075, -4.284e-7, -4.567e-6
0.080, -4.157e-7, -4.578e-6
0.085, -4.049e-7, -4.588e-6
0.090, -3.999e-7, -4.598e-6
0.095, -3.886e-7, -4.608e-6
0.100, -3.866e-7, -4.617e-6
0.105, -3.757e-7, -4.627e-6
0.110, -3.748e-7, -4.636e-6
0.115, -3.690e-7, -4.645e-6
0.120, -3.671e-7, -4.655e-6
0.125, -3.635e-7, -4.664e-6
0.130, -3.642e-7, -4.673e-6
0.135, -3.597e-7, -4.682e-6
0.140, -3.577e-7, -4.691e-6
0.145, -3.572e-7, -4.700e-6
0.150, -3.566e-7, -4.709e-6
0.155, -3.523e-7, -4.717e-6
0.160, -3.549e-7, -4.726e-6
0.165, -3.489e-7, -4.735e-6
0.170, -3.543e-7, -4.744e-6
0.175, -3.474e-7, -4.752e-6
0.180, -3.520e-7, -4.761e-6
0.185, -3.466e-7, -4.770e-6
0.190, -3.516e-7, -4.779e-6
0.195, -3.469e-7, -4.787e-6
0.200, -3.508e-7, -4.796e-6
0.205, -3.462e-7, -4.805e-6
0.210, -3.533e-7, -4.814e-6
0.215, -3.483e-7, -4.822e-6
0.220, -3.537e-7, -4.831e-6
0.225, -3.506e-7, -4.840e-6
0.230, -3.575e-7, -4.849e-6
0.235, -3.523e-7, -4.858e-6
0.240, -3.562e-7, -4.867e-6
0.245, -3.559e-7, -4.876e-6
0.250, -3.608e-7, -4.885e-6
0.255, -3.548e-7, -4.893e-6
0.260, -3.613e-7, -4.902e-6
0.265, -3.609e-7, -4.911e-6
0.270, -3.644e-7, -4.921e-6
0.275, -3.615e-7, -4.930e-6
0.280, -3.648e-7, -4.939e-6
0.285, -3.643e-7, -4.948e-6
0.290, -3.680e-7, -4.957e-6
0.295, -3.655e-7, -4.966e-6
0.300, -3.684e-7, -4.975e-6
0.305, -3.692e-7, -4.985e-6
0.310, -3.716e-7, -4.994e-6
0.315, -3.716e-7, -5.003e-6
0.320, -3.737e-7, -5.013e-6
0.325, -3.741e-7, -5.022e-6
0.330, -3.781e-7, -5.031e-6
0.335, -3.791e-7, -5.041e-6
0.340, -3.842e-7, -5.050e-6
0.345, -3.823e-7, -5.060e-6
0.350, -3.897e-7, -5.070e-6
0.355, -3.910e-7, -5.079e-6
0.360, -3.995e-7, -5.089e-6
0.365, -3.997e-7, -5.099e-6
0.370, -4.113e-7, -5.110e-6
0.375, -4.130e-7, -5.120e-6
0.380, -4.172e-7, -5.131e-6
0.385, -4.208e-7, -5.141e-6
0.390, -4.299e-7, -5.152e-6
0.395, -4.358e-7, -5.163e-6
0.400, -4.467e-7, -5.174e-6
0.405, -4.532e-7, -5.185e-6
0.410, -4.628e-7, -5.197e-6
0.415, -4.747e-7, -5.209e-6
0.420, -4.827e-7, -5.221e-6
0.425, -4.926e-7, -5.233e-6
0.430, -5.133e-7, -5.246e-6
0.435, -5.200e-7, -5.259e-6
0.440, -5.395e-7, -5.272e-6
0.445, -5.565e-7, -5.286e-6
0.450, -5.686e-7, -5.300e-6
0.455, -5.858e-7, -5.315e-6
0.460, -6.066e-7, -5.330e-6
0.465, -6.281e-7, -5.346e-6
0.470, -6.575e-7, -5.362e-6
0.475, -6.831e-7, -5.379e-6
0.480, -7.161e-7, -5.397e-6
0.485, -7.524e-7, -5.416e-6
0.490, -7.926e-7, -5.436e-6
0.495, -8.376e-7, -5.457e-6
0.500, -8.918e-7, -5.479e-6
0.505, -9.527e-7, -5.503e-6
0.510, -1.019e-6, -5.529e-6
0.515, -1.086e-6, -5.556e-6
0.520, -1.163e-6, -5.585e-6
0.525, -1.236e-6, -5.616e-6
0.530, -1.318e-6, -5.649e-6
0.535, -1.394e-6, -5.683e-6
0.540, -1.473e-6, -5.720e-6
0.545, -1.541e-6, -5.759e-6
0.550, -1.614e-6, -5.799e-6
0.555, -1.679e-6, -5.841e-6
0.560, -1.745e-6, -5.885e-6
0.565, -1.808e-6, -5.930e-6
0.570, -1.865e-6, -5.977e-6
0.575, -1.915e-6, -6.024e-6
0.580, -1.968e-6, -6.074e-6
0.585, -2.020e-6, -6.124e-6
0.590, -2.074e-6, -6.176e-6
0.595, -2.122e-6, -6.229e-6
0.600, -2.173e-6, -6.283e-6
0.605, -2.218e-6, -6.339e-6
0.610, -2.268e-6, -6.396e-6
0.615, -2.306e-6, -6.453e-6
0.620, -2.351e-6, -6.512e-6
0.625, -2.380e-6, -6.571e-6
0.630, -2.421e-6, -6.632e-6
0.635, -2.449e-6, -6.693e-6
0.640, -2.480e-6, -6.755e-6
0.645, -2.502e-6, -6.818e-6
0.650, -2.520e-6, -6.881e-6
0.655, -2.541e-6, -6.944e-6
0.660, -2.563e-6, -7.008e-6
0.665, -2.570e-6, -7.073e-6
0.670, -2.592e-6, -7.137e-6
0.675, -2.602e-6, -7.202e-6
0.680, -2.616e-6, -7.268e-6
0.685, -2.627e-6, -7.334e-6
0.690, -2.639e-6, -7.399e-6
0.695, -2.648e-6, -7.466e-6
0.700, -2.659e-6, -7.532e-6
0.705, -2.661e-6, -7.599e-6
0.710, -2.673e-6, -7.666e-6
0.715, -2.681e-6, -7.733e-6
0.720, -2.685e-6, -7.800e-6
0.725, -2.688e-6, -7.867e-6
0.730, -2.696e-6, -7.934e-6
0.735, -2.703e-6, -8.002e-6
0.740, -2.711e-6, -8.070e-6
0.745, -2.712e-6, -8.137e-6
0.750, -2.723e-6, -8.205e-6
0.755, -2.722e-6, -8.274e-6
0.760, -2.724e-6, -8.342e-6
0.765, -2.723e-6, -8.410e-6
0.770, -2.730e-6, -8.478e-6
0.775, -2.728e-6, -8.546e-6
0.780, -2.733e-6, -8.614e-6
0.785, -2.731e-6, -8.683e-6
0.790, -2.738e-6, -8.751e-6
0.795, -2.741e-6, -8.820e-6
0.800, -2.744e-6, -8.888e-6
0.805, -2.743e-6, -8.957e-6
0.810, -2.754e-6, -9.026e-6
0.815, -2.759e-6, -9.095e-6
0.820, -2.760e-6, -9.164e-6
0.825, -2.767e-6, -9.233e-6
0.830, -2.776e-6, -9.302e-6
0.835, -2.783e-6, -9.372e-6
0.840, -2.792e-6, -9.442e-6
0.845, -2.802e-6, -9.512e-6
0.850, -2.823e-6, -9.582e-6
0.855, -2.829e-6, -9.653e-6
0.860, -2.838e-6, -9.724e-6
0.865, -2.847e-6, -9.795e-6
0.870, -2.863e-6, -9.867e-6
0.875, -2.877e-6, -9.939e-6
0.880, -2.893e-6, -1.001e-5
0.885, -2.905e-6, -1.008e-5
0.890, -2.921e-6, -1.016e-5
0.895, -2.940e-6, -1.023e-5
0.900, -2.953e-6, -1.030e-5
0.905, -2.967e-6, -1.038e-5
0.910, -2.983e-6, -1.045e-5
0.915, -2.998e-6, -1.053e-5
0.920, -3.018e-6, -1.060e-5
0.925, -3.028e-6, -1.068e-5
0.930, -3.047e-6, -1.075e-5
0.935, -3.057e-6, -1.083e-5
0.940, -3.072e-6, -1.091e-5
0.945, -3.084e-6, -1.099e-5
0.950, -3.102e-6, -1.106e-5
0.955, -3.112e-6, -1.114e-5
0.960, -3.123e-6, -1.122e-5
0.965, -3.136e-6, -1.130e-5
0.970, -3.150e-6, -1.138e-5
0.975, -3.160e-6, -1.145e-5
0.980, -3.173e-6, -1.153e-5
0.985, -3.181e-6, -1.161e-5
0.990, -3.200e-6, -1.169e-5
0.995, -3.205e-6, -1.177e-5
1.000, -3.212e-6, -1.185e-5
1.005, -3.221e-6, -1.193e-5
1.010, -3.239e-6, -1.202e-5
1.015, -3.247e-6, -1.210e-5
1.020, -3.252e-6, -1.218e-5
1.025, -3.266e-6, -1.226e-5
1.030, -3.268e-6, -1.234e-5
1.035, -3.278e-6, -1.242e-5
1.040, -3.293e-6, -1.251e-5
1.045, -3.296e-6, -1.259e-5
1.050, -3.303e-6, -1.267e-5
1.055, -3.314e-6, -1.275e-5
1.060, -3.321e-6, -1.284e-5
1.065, -3.323e-6, -1.292e-5
1.070, -3.339e-6, -1.300e-5
1.075, -3.343e-6, -1.309e-5
1.080, -3.352e-6, -1.317e-5
1.085, -3.357e-6, -1.325e-5
1.090, -3.371e-6, -1.334e-5
1.095, -3.379e-6, -1.342e-5
1.100, -3.394e-6, -1.351e-5
1.105, -3.400e-6, -1.359e-5
1.110, -3.414e-6, -1.368e-5
1.115, -3.423e-6, -1.376e-5
1.120, -3.437e-6, -1.385e-5
1.125, -3.450e-6, -1.394e-5
1.130, -3.467e-6, -1.402e-5
1.135, -3.479e-6, -1.411e-5
1.140, -3.497e-6, -1.420e-5
1.145, -3.510e-6, -1.429e-5
1.150, -2.967e-6, -1.436e-5

Segment 8:
1.145, -2.347e-6, -1.442e-5
1.140, -1.931e-6, -1.447e-5
1.135, -1.603e-6, -1.451e-5
1.130, -1.359e-6, -1.454e-5
1.125, -1.159e-6, -1.457e-5
1.120, -9.970e-7, -1.459e-5
1.115, -8.585e-7, -1.462e-5
1.110, -7.472e-7, -1.463e-5
1.105, -6.497e-7, -1.465e-5
1.100, -5.720e-7, -1.466e-5
1.095, -4.887e-7, -1.468e-5
1.090, -4.340e-7, -1.469e-5
1.085, -3.758e-7, -1.470e-5
1.080, -3.316e-7, -1.471e-5
1.075, -2.845e-7, -1.471e-5
1.070, -2.499e-7, -1.472e-5
1.065, -2.134e-7, -1.472e-5
1.060, -1.875e-7, -1.473e-5
1.055, -1.574e-7, -1.473e-5
1.050, -1.281e-7, -1.474e-5
1.045, -1.107e-7, -1.474e-5
1.040, -7.461e-8, -1.474e-5
1.035, -5.529e-8, -1.474e-5
1.030, -3.870e-8, -1.474e-5
1.025, -1.735e-8, -1.474e-5
1.020, -3.486e-9, -1.474e-5
1.015, 1.701e-8, -1.474e-5
1.010, 2.443e-8, -1.474e-5
1.005, 4.203e-8, -1.474e-5
1.000, 5.317e-8, -1.474e-5
0.995, 7.096e-8, -1.474e-5
0.990, 7.397e-8, -1.474e-5
0.985, 9.138e-8, -1.473e-5
0.980, 9.861e-8, -1.473e-5
0.975, 1.143e-7, -1.473e-5
0.970, 1.200e-7, -1.473e-5
0.965, 1.327e-7, -1.472e-5
0.960, 1.389e-7, -1.472e-5
0.955, 1.542e-7, -1.472e-5
0.950, 1.593e-7, -1.471e-5
0.945, 1.696e-7, -1.471e-5
0.940, 1.786e-7, -1.470e-5
0.935, 1.881e-7, -1.470e-5
0.930, 1.922e-7, -1.469e-5
0.925, 2.036e-7, -1.469e-5
0.920, 2.080e-7, -1.468e-5
0.915, 2.226e-7, -1.468e-5
0.910, 2.282e-7, -1.467e-5
0.905, 2.374e-7, -1.467e-5
0.900, 2.413e-7, -1.466e-5
0.895, 2.523e-7, -1.465e-5
0.890, 2.627e-7, -1.465e-5
0.885, 2.664e-7, -1.464e-5
0.880, 2.806e-7, -1.463e-5
0.875, 2.905e-7, -1.463e-5
0.870, 2.890e-7, -1.462e-5
0.865, 3.012e-7, -1.461e-5
0.860, 3.136e-7, -1.460e-5
0.855, 3.220e-7, -1.460e-5
0.850, 3.247e-7, -1.459e-5
0.845, 3.384e-7, -1.458e-5
0.840, 3.446e-7, -1.457e-5
0.835, 3.582e-7, -1.456e-5
0.830, 3.644e-7, -1.455e-5
0.825, 3.775e-7, -1.454e-5
0.820, 3.820e-7, -1.453e-5
0.815, 3.997e-7, -1.452e-5
0.810, 4.063e-7, -1.451e-5
0.805, 4.198e-7, -1.450e-5
0.800, 4.298e-7, -1.449e-5
0.795, 4.463e-7, -1.448e-5
0.790, 4.537e-7, -1.447e-5
0.785, 4.668e-7, -1.446e-5
0.780, 4.767e-7, -1.445e-5
0.775, 4.936e-7, -1.443e-5
0.770, 5.032e-7, -1.442e-5
0.765, 5.180e-7, -1.441e-5
0.760, 5.304e-7, -1.439e-5
0.755, 5.478e-7, -1.438e-5
0.750, 5.598e-7, -1.437e-5
0.745, 5.791e-7, -1.435e-5
0.740, 5.906e-7, -1.434e-5
0.735, 6.135e-7, -1.432e-5
0.730, 6.305e-7, -1.431e-5
0.725, 6.475e-7, -1.429e-5
0.720, 6.691e-7, -1.427e-5
0.715, 6.901e-7, -1.426e-5
0.710, 7.030e-7, -1.424e-5
0.705, 7.268e-7, -1.422e-5
0.700, 7.496e-7, -1.420e-5
0.695, 7.769e-7, -1.418e-5
0.690, 7.986e-7, -1.416e-5
0.685, 8.229e-7, -1.414e-5
0.680, 8.461e-7, -1.412e-5
0.675, 8.781e-7, -1.410e-5
0.670, 8.999e-7, -1.408e-5
0.665, 9.314e-7, -1.405e-5
0.660, 9.627e-7, -1.403e-5
0.655, 1.002e-6, -1.400e-5
0.650, 1.039e-6, -1.398e-5
0.645, 1.065e-6, -1.395e-5
0.640, 1.108e-6, -1.392e-5
0.635, 1.148e-6, -1.389e-5
0.630, 1.185e-6, -1.386e-5
0.625, 1.230e-6, -1.383e-5
0.620, 1.272e-6, -1.380e-5
0.615, 1.326e-6, -1.377e-5
0.610, 1.378e-6, -1.373e-5
0.605, 1.443e-6, -1.370e-5
0.600, 1.502e-6, -1.366e-5
0.595, 1.566e-6, -1.362e-5
0.590, 1.629e-6, -1.358e-5
0.585, 1.696e-6, -1.354e-5
0.580, 1.762e-6, -1.349e-5
0.575, 1.845e-6, -1.345e-5
0.570, 1.917e-6, -1.340e-5
0.565, 2.001e-6, -1.335e-5
0.560, 2.087e-6, -1.330e-5
0.555, 2.185e-6, -1.324e-5
0.550, 2.282e-6, -1.319e-5
0.545, 2.386e-6, -1.313e-5
0.540, 2.497e-6, -1.306e-5
0.535, 2.618e-6, -1.300e-5
0.530, 2.739e-6, -1.293e-5
0.525, 2.869e-6, -1.286e-5
0.520, 3.007e-6, -1.278e-5
0.515, 3.163e-6, -1.270e-5
0.510, 3.311e-6, -1.262e-5
0.505, 3.471e-6, -1.254e-5
0.500, 3.629e-6, -1.244e-5
0.495, 3.805e-6, -1.235e-5
0.490, 3.979e-6, -1.225e-5
0.485, 4.163e-6, -1.215e-5
0.480, 4.346e-6, -1.204e-5
0.475, 4.545e-6, -1.192e-5
0.470, 4.736e-6, -1.181e-5
0.465, 4.919e-6, -1.168e-5
0.460, 5.091e-6, -1.156e-5
0.455, 5.271e-6, -1.142e-5
0.450, 5.424e-6, -1.129e-5
0.445, 5.567e-6, -1.115e-5
0.440, 5.688e-6, -1.101e-5
0.435, 5.805e-6, -1.086e-5
0.430, 5.887e-6, -1.071e-5
0.425, 5.944e-6, -1.057e-5
0.420, 5.962e-6, -1.042e-5
0.415, 5.968e-6, -1.027e-5
