Nov. 18, 2020   13:49:08
Cyclic Voltammetry
File: c:\documents and settings\administrator\×ÀÃæ\wyz\empty05.txt
Data Source:  Experiment
Instrument Model:  CHI600B
Header: 
Note: 

Init E (V) = 0.65
High E (V) = 1.15
Low E (V) = -0.28
Init P/N = P
Scan Rate (V/s) = 0.5
Segment = 10
Sample Interval (V) = 0.005
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:
Ep = 0.400V
ip = 6.567e-6A
Ah = 1.243e-6C

Segment 3:

Segment 4:
Ep = 0.400V
ip = 6.978e-6A
Ah = 1.355e-6C

Ep = -0.250V
ip = 5.177e-6A
Ah = 6.080e-7C

Segment 5:

Segment 6:
Ep = 0.400V
ip = 7.234e-6A
Ah = 1.408e-6C

Ep = -0.240V
ip = 6.005e-6A
Ah = 6.497e-7C

Segment 7:

Segment 8:
Ep = 0.400V
ip = 7.437e-6A
Ah = 1.457e-6C

Ep = -0.240V
ip = 6.250e-6A
Ah = 6.925e-7C

Segment 9:

Segment 10:
Ep = 0.400V
ip = 7.666e-6A
Ah = 1.492e-6C

Ep = -0.240V
ip = 5.954e-6A
Ah = 6.454e-7C

Potential/V, Current/A, Charge/C
0.900, 6.639e-7, -9.902e-6
0.895, 6.182e-7, -9.896e-6
0.890, 6.907e-7, -9.889e-6
0.885, 6.590e-7, -9.883e-6
0.880, 7.277e-7, -9.875e-6
0.875, 6.910e-7, -9.868e-6
0.870, 7.647e-7, -9.861e-6
0.865, 7.280e-7, -9.853e-6
0.860, 8.047e-7, -9.845e-6
0.855, 7.663e-7, -9.838e-6
0.850, 8.458e-7, -9.829e-6
0.845, 8.102e-7, -9.821e-6
0.840, 8.825e-7, -9.812e-6
0.835, 8.494e-7, -9.804e-6
0.830, 9.273e-7, -9.795e-6
0.825, 8.890e-7, -9.786e-6
0.820, 9.629e-7, -9.776e-6
0.815, 9.339e-7, -9.767e-6
0.810, 1.031e-6, -9.756e-6
0.805, 9.848e-7, -9.747e-6
0.800, 1.075e-6, -9.736e-6
0.795, 1.052e-6, -9.725e-6
0.790, 1.128e-6, -9.714e-6
0.785, 1.091e-6, -9.703e-6
0.780, 1.180e-6, -9.691e-6
0.775, 1.148e-6, -9.680e-6
0.770, 1.238e-6, -9.667e-6
0.765, 1.210e-6, -9.655e-6
0.760, 1.300e-6, -9.642e-6
0.755, 1.271e-6, -9.630e-6
0.750, 1.371e-6, -9.616e-6
0.745, 1.340e-6, -9.603e-6
0.740, 1.462e-6, -9.588e-6
0.735, 1.429e-6, -9.574e-6
0.730, 1.535e-6, -9.558e-6
0.725, 1.513e-6, -9.543e-6
0.720, 1.621e-6, -9.527e-6
0.715, 1.599e-6, -9.511e-6
0.710, 1.707e-6, -9.494e-6
0.705, 1.686e-6, -9.477e-6
0.700, 1.807e-6, -9.459e-6
0.695, 1.785e-6, -9.441e-6
0.690, 1.907e-6, -9.422e-6
0.685, 1.896e-6, -9.403e-6
0.680, 2.015e-6, -9.383e-6
0.675, 2.009e-6, -9.363e-6
0.670, 2.137e-6, -9.341e-6
0.665, 2.131e-6, -9.320e-6
0.660, 2.263e-6, -9.298e-6
0.655, 2.265e-6, -9.275e-6
0.650, 2.410e-6, -9.251e-6
0.645, 2.421e-6, -9.227e-6
0.640, 2.571e-6, -9.201e-6
0.635, 2.591e-6, -9.175e-6
0.630, 2.746e-6, -9.147e-6
0.625, 2.763e-6, -9.120e-6
0.620, 2.936e-6, -9.090e-6
0.615, 2.959e-6, -9.061e-6
0.610, 3.144e-6, -9.029e-6
0.605, 3.188e-6, -8.998e-6
0.600, 3.378e-6, -8.964e-6
0.595, 3.429e-6, -8.930e-6
0.590, 3.633e-6, -8.893e-6
0.585, 3.696e-6, -8.856e-6
0.580, 3.915e-6, -8.817e-6
0.575, 3.989e-6, -8.777e-6
0.570, 4.233e-6, -8.735e-6
0.565, 4.326e-6, -8.692e-6
0.560, 4.592e-6, -8.646e-6
0.555, 4.708e-6, -8.599e-6
0.550, 4.981e-6, -8.549e-6
0.545, 5.121e-6, -8.498e-6
0.540, 5.419e-6, -8.443e-6
0.535, 5.582e-6, -8.388e-6
0.530, 5.905e-6, -8.329e-6
0.525, 6.093e-6, -8.268e-6
0.520, 6.454e-6, -8.203e-6
0.515, 6.663e-6, -8.136e-6
0.510, 7.045e-6, -8.066e-6
0.505, 7.282e-6, -7.993e-6
0.500, 7.693e-6, -7.916e-6
0.495, 7.966e-6, -7.837e-6
0.490, 8.400e-6, -7.753e-6
0.485, 8.686e-6, -7.666e-6
0.480, 9.144e-6, -7.574e-6
0.475, 9.442e-6, -7.480e-6
0.470, 9.910e-6, -7.381e-6
0.465, 1.021e-5, -7.279e-6
0.460, 1.068e-5, -7.172e-6
0.455, 1.101e-5, -7.062e-6
0.450, 1.146e-5, -6.947e-6
0.445, 1.174e-5, -6.830e-6
0.440, 1.216e-5, -6.708e-6
0.435, 1.241e-5, -6.584e-6
0.430, 1.277e-5, -6.456e-6
0.425, 1.294e-5, -6.327e-6
0.420, 1.322e-5, -6.195e-6
0.415, 1.329e-5, -6.062e-6
0.410, 1.344e-5, -5.927e-6
0.405, 1.341e-5, -5.793e-6
0.400, 1.349e-5, -5.658e-6
0.395, 1.335e-5, -5.525e-6
0.390, 1.330e-5, -5.392e-6
0.385, 1.305e-5, -5.261e-6
0.380, 1.289e-5, -5.132e-6
0.375, 1.254e-5, -5.007e-6
0.370, 1.227e-5, -4.884e-6
0.365, 1.183e-5, -4.766e-6
0.360, 1.150e-5, -4.651e-6
0.355, 1.101e-5, -4.541e-6
0.350, 1.062e-5, -4.435e-6
0.345, 1.011e-5, -4.334e-6
0.340, 9.729e-6, -4.236e-6
0.335, 9.216e-6, -4.144e-6
0.330, 8.836e-6, -4.056e-6
0.325, 8.345e-6, -3.972e-6
0.320, 7.977e-6, -3.893e-6
0.315, 7.501e-6, -3.818e-6
0.310, 7.171e-6, -3.746e-6
0.305, 6.753e-6, -3.678e-6
0.300, 6.455e-6, -3.614e-6
0.295, 6.061e-6, -3.553e-6
0.290, 5.800e-6, -3.495e-6
0.285, 5.460e-6, -3.441e-6
0.280, 5.235e-6, -3.388e-6
0.275, 4.934e-6, -3.339e-6
0.270, 4.738e-6, -3.292e-6
0.265, 4.447e-6, -3.247e-6
0.260, 4.285e-6, -3.204e-6
0.255, 4.042e-6, -3.164e-6
0.250, 3.905e-6, -3.125e-6
0.245, 3.687e-6, -3.088e-6
0.240, 3.572e-6, -3.052e-6
0.235, 3.385e-6, -3.018e-6
0.230, 3.284e-6, -2.985e-6
0.225, 3.101e-6, -2.954e-6
0.220, 3.023e-6, -2.924e-6
0.215, 2.854e-6, -2.896e-6
0.210, 2.785e-6, -2.868e-6
0.205, 2.641e-6, -2.841e-6
0.200, 2.578e-6, -2.816e-6
0.195, 2.434e-6, -2.791e-6
0.190, 2.381e-6, -2.767e-6
0.185, 2.254e-6, -2.745e-6
0.180, 2.216e-6, -2.723e-6
0.175, 2.084e-6, -2.702e-6
0.170, 2.053e-6, -2.681e-6
0.165, 1.936e-6, -2.662e-6
0.160, 1.914e-6, -2.643e-6
0.155, 1.809e-6, -2.625e-6
0.150, 1.791e-6, -2.607e-6
0.145, 1.692e-6, -2.590e-6
0.140, 1.685e-6, -2.573e-6
0.135, 1.595e-6, -2.557e-6
0.130, 1.593e-6, -2.541e-6
0.125, 1.506e-6, -2.526e-6
0.120, 1.511e-6, -2.511e-6
0.115, 1.437e-6, -2.497e-6
0.110, 1.450e-6, -2.482e-6
0.105, 1.359e-6, -2.469e-6
0.100, 1.374e-6, -2.455e-6
0.095, 1.309e-6, -2.442e-6
0.090, 1.330e-6, -2.428e-6
0.085, 1.272e-6, -2.416e-6
0.080, 1.306e-6, -2.403e-6
0.075, 1.254e-6, -2.390e-6
0.070, 1.297e-6, -2.377e-6
0.065, 1.246e-6, -2.365e-6
0.060, 1.303e-6, -2.352e-6
0.055, 1.261e-6, -2.339e-6
0.050, 1.324e-6, -2.326e-6
0.045, 1.288e-6, -2.313e-6
0.040, 1.381e-6, -2.299e-6
0.035, 1.348e-6, -2.286e-6
0.030, 1.479e-6, -2.271e-6
0.025, 1.461e-6, -2.256e-6
0.020, 1.597e-6, -2.240e-6
0.015, 1.583e-6, -2.225e-6
0.010, 1.763e-6, -2.207e-6
0.005, 1.756e-6, -2.189e-6
0.000, 1.967e-6, -2.170e-6
-0.005, 1.995e-6, -2.150e-6
-0.010, 2.294e-6, -2.127e-6
-0.015, 2.325e-6, -2.103e-6
-0.020, 2.708e-6, -2.076e-6
-0.025, 2.795e-6, -2.048e-6
-0.030, 3.265e-6, -2.016e-6
-0.035, 3.376e-6, -1.982e-6
-0.040, 3.908e-6, -1.943e-6
-0.045, 4.001e-6, -1.903e-6
-0.050, 4.586e-6, -1.857e-6
-0.055, 4.635e-6, -1.811e-6
-0.060, 5.210e-6, -1.759e-6
-0.065, 5.140e-6, -1.707e-6
-0.070, 5.652e-6, -1.651e-6
-0.075, 5.514e-6, -1.596e-6
-0.080, 5.969e-6, -1.536e-6
-0.085, 5.749e-6, -1.478e-6
-0.090, 6.174e-6, -1.417e-6
-0.095, 5.898e-6, -1.358e-6
-0.100, 6.304e-6, -1.295e-6
-0.105, 5.994e-6, -1.235e-6
-0.110, 6.382e-6, -1.171e-6
-0.115, 6.021e-6, -1.111e-6
-0.120, 6.401e-6, -1.047e-6
-0.125, 6.066e-6, -9.860e-7
-0.130, 6.433e-6, -9.217e-7
-0.135, 6.132e-6, -8.603e-7
-0.140, 6.540e-6, -7.949e-7
-0.145, 6.285e-6, -7.321e-7
-0.150, 6.777e-6, -6.643e-7
-0.155, 6.599e-6, -5.983e-7
-0.160, 7.211e-6, -5.262e-7
-0.165, 7.144e-6, -4.548e-7
-0.170, 7.840e-6, -3.764e-7
-0.175, 7.860e-6, -2.978e-7
-0.180, 8.712e-6, -2.107e-7
-0.185, 8.736e-6, -1.233e-7
-0.190, 9.613e-6, -2.717e-8
-0.195, 9.632e-6, 6.915e-8
-0.200, 1.048e-5, 1.740e-7
-0.205, 1.048e-5, 2.788e-7
-0.210, 1.129e-5, 3.917e-7
-0.215, 1.118e-5, 5.035e-7
-0.220, 1.191e-5, 6.226e-7
-0.225, 1.170e-5, 7.396e-7
-0.230, 1.234e-5, 8.630e-7
-0.235, 1.199e-5, 9.829e-7
-0.240, 1.252e-5, 1.108e-6
-0.245, 1.206e-5, 1.229e-6
-0.250, 1.247e-5, 1.353e-6
-0.255, 1.196e-5, 1.473e-6
-0.260, 1.236e-5, 1.597e-6
-0.265, 1.188e-5, 1.715e-6
-0.270, 1.225e-5, 1.838e-6
-0.275, 1.179e-5, 1.956e-6
-0.280, 7.988e-6, 2.036e-6

Segment 7:
-0.275, -1.125e-6, 2.024e-6
-0.270, -2.988e-6, 1.995e-6
-0.265, -4.675e-6, 1.948e-6
-0.260, -5.150e-6, 1.896e-6
-0.255, -6.237e-6, 1.834e-6
-0.250, -6.372e-6, 1.770e-6
-0.245, -7.211e-6, 1.698e-6
-0.240, -7.191e-6, 1.626e-6
-0.235, -8.035e-6, 1.546e-6
-0.230, -7.886e-6, 1.467e-6
-0.225, -8.563e-6, 1.381e-6
-0.220, -8.238e-6, 1.299e-6
-0.215, -8.835e-6, 1.211e-6
-0.210, -8.410e-6, 1.126e-6
-0.205, -8.881e-6, 1.038e-6
-0.200, -8.359e-6, 9.541e-7
-0.195, -8.735e-6, 8.667e-7
-0.190, -8.189e-6, 7.848e-7
-0.185, -8.524e-6, 6.996e-7
-0.180, -7.890e-6, 6.207e-7
-0.175, -8.112e-6, 5.396e-7
-0.170, -7.331e-6, 4.663e-7
-0.165, -7.394e-6, 3.923e-7
-0.160, -6.660e-6, 3.257e-7
-0.155, -6.736e-6, 2.584e-7
-0.150, -6.093e-6, 1.974e-7
-0.145, -6.265e-6, 1.348e-7
-0.140, -5.731e-6, 7.746e-8
-0.135, -5.984e-6, 1.762e-8
-0.130, -5.562e-6, -3.800e-8
-0.125, -5.912e-6, -9.712e-8
-0.120, -5.530e-6, -1.524e-7
-0.115, -5.901e-6, -2.114e-7
-0.110, -5.606e-6, -2.675e-7
-0.105, -6.011e-6, -3.276e-7
-0.100, -5.764e-6, -3.852e-7
-0.095, -6.192e-6, -4.472e-7
-0.090, -5.908e-6, -5.062e-7
-0.085, -6.397e-6, -5.702e-7
-0.080, -6.134e-6, -6.315e-7
-0.075, -6.650e-6, -6.980e-7
-0.070, -6.382e-6, -7.619e-7
-0.065, -6.855e-6, -8.304e-7
-0.060, -6.561e-6, -8.960e-7
-0.055, -6.948e-6, -9.655e-7
-0.050, -6.469e-6, -1.030e-6
-0.045, -6.648e-6, -1.097e-6
-0.040, -5.938e-6, -1.156e-6
-0.035, -5.823e-6, -1.214e-6
-0.030, -4.981e-6, -1.264e-6
-0.025, -4.724e-6, -1.311e-6
-0.020, -3.952e-6, -1.351e-6
-0.015, -3.722e-6, -1.388e-6
-0.010, -3.126e-6, -1.419e-6
-0.005, -2.977e-6, -1.449e-6
-0.000, -2.504e-6, -1.474e-6
0.005, -2.445e-6, -1.499e-6
0.010, -2.101e-6, -1.520e-6
0.015, -2.060e-6, -1.540e-6
0.020, -1.793e-6, -1.558e-6
0.025, -1.780e-6, -1.576e-6
0.030, -1.545e-6, -1.591e-6
0.035, -1.536e-6, -1.607e-6
0.040, -1.351e-6, -1.620e-6
0.045, -1.349e-6, -1.634e-6
0.050, -1.202e-6, -1.646e-6
0.055, -1.209e-6, -1.658e-6
0.060, -1.082e-6, -1.669e-6
0.065, -1.097e-6, -1.680e-6
0.070, -9.889e-7, -1.690e-6
0.075, -1.014e-6, -1.700e-6
0.080, -9.143e-7, -1.709e-6
0.085, -9.474e-7, -1.718e-6
0.090, -8.656e-7, -1.727e-6
0.095, -8.988e-7, -1.736e-6
0.100, -8.359e-7, -1.744e-6
0.105, -8.714e-7, -1.753e-6
0.110, -8.095e-7, -1.761e-6
0.115, -8.446e-7, -1.770e-6
0.120, -7.924e-7, -1.777e-6
0.125, -8.313e-7, -1.786e-6
0.130, -7.792e-7, -1.794e-6
0.135, -8.246e-7, -1.802e-6
0.140, -7.715e-7, -1.810e-6
0.145, -8.167e-7, -1.818e-6
0.150, -7.611e-7, -1.825e-6
0.155, -8.056e-7, -1.833e-6
0.160, -7.565e-7, -1.841e-6
0.165, -8.005e-7, -1.849e-6
0.170, -7.554e-7, -1.856e-6
0.175, -7.967e-7, -1.864e-6
0.180, -7.529e-7, -1.872e-6
0.185, -7.979e-7, -1.880e-6
0.190, -7.530e-7, -1.887e-6
0.195, -7.979e-7, -1.895e-6
0.200, -7.542e-7, -1.903e-6
0.205, -7.959e-7, -1.911e-6
0.210, -7.518e-7, -1.918e-6
0.215, -7.977e-7, -1.926e-6
0.220, -7.531e-7, -1.934e-6
0.225, -7.983e-7, -1.942e-6
0.230, -7.597e-7, -1.950e-6
0.235, -7.963e-7, -1.958e-6
0.240, -7.539e-7, -1.965e-6
0.245, -8.025e-7, -1.973e-6
0.250, -7.557e-7, -1.981e-6
0.255, -8.015e-7, -1.989e-6
0.260, -7.599e-7, -1.996e-6
0.265, -8.067e-7, -2.004e-6
0.270, -7.580e-7, -2.012e-6
0.275, -8.074e-7, -2.020e-6
0.280, -7.650e-7, -2.028e-6
0.285, -8.125e-7, -2.036e-6
0.290, -7.662e-7, -2.043e-6
0.295, -8.155e-7, -2.052e-6
0.300, -7.757e-7, -2.059e-6
0.305, -8.229e-7, -2.068e-6
0.310, -7.792e-7, -2.075e-6
0.315, -8.278e-7, -2.084e-6
0.320, -7.864e-7, -2.092e-6
0.325, -8.314e-7, -2.100e-6
0.330, -7.916e-7, -2.108e-6
0.335, -8.359e-7, -2.116e-6
0.340, -7.988e-7, -2.124e-6
0.345, -8.451e-7, -2.133e-6
0.350, -8.133e-7, -2.141e-6
0.355, -8.653e-7, -2.149e-6
0.360, -8.294e-7, -2.158e-6
0.365, -8.794e-7, -2.166e-6
0.370, -8.407e-7, -2.175e-6
0.375, -8.931e-7, -2.184e-6
0.380, -8.636e-7, -2.192e-6
0.385, -9.269e-7, -2.202e-6
0.390, -8.880e-7, -2.211e-6
0.395, -9.601e-7, -2.220e-6
0.400, -9.249e-7, -2.229e-6
0.405, -9.953e-7, -2.239e-6
0.410, -9.489e-7, -2.249e-6
0.415, -1.038e-6, -2.259e-6
0.420, -1.012e-6, -2.269e-6
0.425, -1.106e-6, -2.280e-6
0.430, -1.065e-6, -2.291e-6
0.435, -1.161e-6, -2.303e-6
0.440, -1.136e-6, -2.314e-6
0.445, -1.231e-6, -2.326e-6
0.450, -1.206e-6, -2.338e-6
0.455, -1.312e-6, -2.351e-6
0.460, -1.288e-6, -2.364e-6
0.465, -1.416e-6, -2.379e-6
0.470, -1.400e-6, -2.393e-6
0.475, -1.539e-6, -2.408e-6
0.480, -1.537e-6, -2.423e-6
0.485, -1.708e-6, -2.440e-6
0.490, -1.710e-6, -2.457e-6
0.495, -1.920e-6, -2.477e-6
0.500, -1.941e-6, -2.496e-6
0.505, -2.179e-6, -2.518e-6
0.510, -2.238e-6, -2.540e-6
0.515, -2.497e-6, -2.565e-6
0.520, -2.588e-6, -2.591e-6
0.525, -2.886e-6, -2.620e-6
0.530, -2.995e-6, -2.650e-6
0.535, -3.309e-6, -2.683e-6
0.540, -3.424e-6, -2.717e-6
0.545, -3.742e-6, -2.755e-6
0.550, -3.814e-6, -2.793e-6
0.555, -4.126e-6, -2.834e-6
0.560, -4.164e-6, -2.876e-6
0.565, -4.440e-6, -2.920e-6
0.570, -4.456e-6, -2.965e-6
0.575, -4.727e-6, -3.012e-6
0.580, -4.729e-6, -3.059e-6
0.585, -5.010e-6, -3.109e-6
0.590, -5.019e-6, -3.160e-6
0.595, -5.271e-6, -3.212e-6
0.600, -5.251e-6, -3.265e-6
0.605, -5.516e-6, -3.320e-6
0.610, -5.493e-6, -3.375e-6
0.615, -5.754e-6, -3.432e-6
0.620, -5.717e-6, -3.490e-6
0.625, -5.935e-6, -3.549e-6
0.630, -5.877e-6, -3.608e-6
0.635, -6.087e-6, -3.669e-6
0.640, -6.036e-6, -3.729e-6
0.645, -6.228e-6, -3.791e-6
0.650, -6.132e-6, -3.852e-6
0.655, -6.317e-6, -3.916e-6
0.660, -6.219e-6, -3.978e-6
0.665, -6.372e-6, -4.042e-6
0.670, -6.276e-6, -4.104e-6
0.675, -6.440e-6, -4.169e-6
0.680, -6.315e-6, -4.232e-6
0.685, -6.485e-6, -4.297e-6
0.690, -6.358e-6, -4.360e-6
0.695, -6.512e-6, -4.425e-6
0.700, -6.377e-6, -4.489e-6
0.705, -6.526e-6, -4.554e-6
0.710, -6.407e-6, -4.619e-6
0.715, -6.554e-6, -4.684e-6
0.720, -6.435e-6, -4.748e-6
0.725, -6.565e-6, -4.814e-6
0.730, -6.447e-6, -4.879e-6
0.735, -6.577e-6, -4.944e-6
0.740, -6.458e-6, -5.009e-6
0.745, -6.588e-6, -5.075e-6
0.750, -6.478e-6, -5.140e-6
0.755, -6.581e-6, -5.205e-6
0.760, -6.463e-6, -5.270e-6
0.765, -6.575e-6, -5.336e-6
0.770, -6.440e-6, -5.400e-6
0.775, -6.547e-6, -5.466e-6
0.780, -6.425e-6, -5.530e-6
0.785, -6.516e-6, -5.595e-6
0.790, -6.384e-6, -5.659e-6
0.795, -6.497e-6, -5.724e-6
0.800, -6.370e-6, -5.788e-6
0.805, -6.471e-6, -5.852e-6
0.810, -6.347e-6, -5.916e-6
0.815, -6.444e-6, -5.980e-6
0.820, -6.307e-6, -6.043e-6
0.825, -6.423e-6, -6.107e-6
0.830, -6.311e-6, -6.171e-6
0.835, -6.407e-6, -6.235e-6
0.840, -6.310e-6, -6.298e-6
0.845, -6.423e-6, -6.362e-6
0.850, -6.322e-6, -6.425e-6
0.855, -6.429e-6, -6.489e-6
0.860, -6.336e-6, -6.553e-6
0.865, -6.449e-6, -6.617e-6
0.870, -6.350e-6, -6.681e-6
0.875, -6.468e-6, -6.745e-6
0.880, -6.387e-6, -6.809e-6
0.885, -6.500e-6, -6.874e-6
0.890, -6.435e-6, -6.939e-6
0.895, -6.549e-6, -7.004e-6
0.900, -6.480e-6, -7.069e-6
0.905, -6.591e-6, -7.135e-6
0.910, -6.523e-6, -7.200e-6
0.915, -6.639e-6, -7.267e-6
0.920, -6.581e-6, -7.332e-6
0.925, -6.693e-6, -7.399e-6
0.930, -6.631e-6, -7.466e-6
0.935, -6.734e-6, -7.533e-6
0.940, -6.683e-6, -7.600e-6
0.945, -6.785e-6, -7.668e-6
0.950, -6.735e-6, -7.735e-6
0.955, -6.846e-6, -7.803e-6
0.960, -6.771e-6, -7.871e-6
0.965, -6.891e-6, -7.940e-6
0.970, -6.831e-6, -8.008e-6
0.975, -6.937e-6, -8.078e-6
0.980, -6.880e-6, -8.147e-6
0.985, -6.980e-6, -8.216e-6
0.990, -6.925e-6, -8.286e-6
0.995, -7.018e-6, -8.356e-6
1.000, -6.972e-6, -8.425e-6
1.005, -7.067e-6, -8.496e-6
1.010, -7.000e-6, -8.566e-6
1.015, -7.099e-6, -8.637e-6
1.020, -7.043e-6, -8.708e-6
1.025, -7.137e-6, -8.779e-6
1.030, -7.081e-6, -8.850e-6
1.035, -7.168e-6, -8.921e-6
1.040, -7.109e-6, -8.993e-6
1.045, -7.202e-6, -9.065e-6
1.050, -7.144e-6, -9.136e-6
1.055, -7.240e-6, -9.208e-6
1.060, -7.176e-6, -9.280e-6
1.065, -7.268e-6, -9.353e-6
1.070, -7.210e-6, -9.425e-6
1.075, -7.293e-6, -9.498e-6
1.080, -7.239e-6, -9.570e-6
1.085, -7.331e-6, -9.644e-6
1.090, -7.271e-6, -9.716e-6
1.095, -7.363e-6, -9.790e-6
1.100, -7.314e-6, -9.863e-6
1.105, -7.398e-6, -9.937e-6
1.110, -7.354e-6, -1.001e-5
1.115, -7.432e-6, -1.008e-5
1.120, -7.385e-6, -1.016e-5
1.125, -7.484e-6, -1.023e-5
1.130, -7.437e-6, -1.031e-5
1.135, -7.527e-6, -1.038e-5
1.140, -7.484e-6, -1.046e-5
1.145, -7.580e-6, -1.053e-5
1.150, -6.602e-6, -1.060e-5

Segment 8:
1.145, -5.080e-6, -1.065e-5
1.140, -4.077e-6, -1.069e-5
1.135, -3.429e-6, -1.073e-5
1.130, -2.822e-6, -1.075e-5
1.125, -2.435e-6, -1.078e-5
1.120, -2.020e-6, -1.080e-5
1.115, -1.782e-6, -1.082e-5
1.110, -1.465e-6, -1.083e-5
1.105, -1.306e-6, -1.084e-5
1.100, -1.070e-6, -1.085e-5
1.095, -9.683e-7, -1.086e-5
1.090, -7.763e-7, -1.087e-5
1.085, -7.159e-7, -1.088e-5
1.080, -5.545e-7, -1.088e-5
1.075, -5.132e-7, -1.089e-5
1.070, -3.783e-7, -1.089e-5
1.065, -3.616e-7, -1.090e-5
1.060, -2.376e-7, -1.090e-5
1.055, -2.323e-7, -1.090e-5
1.050, -1.085e-7, -1.090e-5
1.045, -1.146e-7, -1.090e-5
1.040, -7.637e-9, -1.090e-5
1.035, -2.919e-8, -1.090e-5
1.030, 7.127e-8, -1.090e-5
1.025, 5.381e-8, -1.090e-5
1.020, 1.466e-7, -1.090e-5
1.015, 1.187e-7, -1.090e-5
1.010, 2.073e-7, -1.090e-5
1.005, 1.838e-7, -1.090e-5
1.000, 2.825e-7, -1.089e-5
0.995, 2.399e-7, -1.089e-5
0.990, 3.207e-7, -1.089e-5
0.985, 2.890e-7, -1.089e-5
0.980, 3.703e-7, -1.088e-5
0.975, 3.306e-7, -1.088e-5
0.970, 4.118e-7, -1.087e-5
0.965, 3.730e-7, -1.087e-5
0.960, 4.501e-7, -1.087e-5
0.955, 4.128e-7, -1.086e-5
0.950, 4.938e-7, -1.086e-5
0.945, 4.499e-7, -1.085e-5
0.940, 5.322e-7, -1.085e-5
0.935, 4.864e-7, -1.084e-5
0.930, 5.706e-7, -1.084e-5
0.925, 5.264e-7, -1.083e-5
0.920, 6.072e-7, -1.083e-5
0.915, 5.614e-7, -1.082e-5
0.910, 6.487e-7, -1.081e-5
0.905, 5.937e-7, -1.081e-5
0.900, 6.814e-7, -1.080e-5
0.895, 6.415e-7, -1.079e-5
0.890, 7.179e-7, -1.079e-5
0.885, 6.784e-7, -1.078e-5
0.880, 7.507e-7, -1.077e-5
0.875, 7.068e-7, -1.077e-5
0.870, 7.868e-7, -1.076e-5
0.865, 7.448e-7, -1.075e-5
0.860, 8.254e-7, -1.074e-5
0.855, 7.823e-7, -1.073e-5
0.850, 8.697e-7, -1.073e-5
0.845, 8.293e-7, -1.072e-5
0.840, 9.121e-7, -1.071e-5
0.835, 8.685e-7, -1.070e-5
0.830, 9.551e-7, -1.069e-5
0.825, 9.109e-7, -1.068e-5
0.820, 9.862e-7, -1.067e-5
0.815, 9.543e-7, -1.066e-5
0.810, 1.059e-6, -1.065e-5
0.805, 1.005e-6, -1.064e-5
0.800, 1.092e-6, -1.063e-5
0.795, 1.069e-6, -1.062e-5
0.790, 1.150e-6, -1.061e-5
0.785, 1.107e-6, -1.060e-5
0.780, 1.202e-6, -1.058e-5
0.775, 1.168e-6, -1.057e-5
0.770, 1.262e-6, -1.056e-5
0.765, 1.224e-6, -1.055e-5
0.760, 1.323e-6, -1.053e-5
0.755, 1.284e-6, -1.052e-5
0.750, 1.400e-6, -1.051e-5
0.745, 1.361e-6, -1.049e-5
0.740, 1.487e-6, -1.048e-5
0.735, 1.457e-6, -1.046e-5
0.730, 1.560e-6, -1.045e-5
0.725, 1.530e-6, -1.043e-5
0.720, 1.643e-6, -1.042e-5
0.715, 1.618e-6, -1.040e-5
0.710, 1.729e-6, -1.038e-5
0.705, 1.708e-6, -1.037e-5
0.700, 1.827e-6, -1.035e-5
0.695, 1.812e-6, -1.033e-5
0.690, 1.934e-6, -1.031e-5
0.685, 1.913e-6, -1.029e-5
0.680, 2.045e-6, -1.027e-5
0.675, 2.033e-6, -1.025e-5
0.670, 2.165e-6, -1.023e-5
0.665, 2.159e-6, -1.021e-5
0.660, 2.300e-6, -1.019e-5
0.655, 2.298e-6, -1.016e-5
0.650, 2.449e-6, -1.014e-5
0.645, 2.450e-6, -1.011e-5
0.640, 2.610e-6, -1.009e-5
0.635, 2.624e-6, -1.006e-5
0.630, 2.778e-6, -1.003e-5
0.625, 2.798e-6, -1.001e-5
0.620, 2.976e-6, -9.975e-6
0.615, 3.007e-6, -9.945e-6
0.610, 3.186e-6, -9.913e-6
0.605, 3.230e-6, -9.881e-6
0.600, 3.429e-6, -9.847e-6
0.595, 3.478e-6, -9.812e-6
0.590, 3.684e-6, -9.775e-6
0.585, 3.753e-6, -9.738e-6
0.580, 3.976e-6, -9.698e-6
0.575, 4.053e-6, -9.657e-6
0.570, 4.294e-6, -9.614e-6
0.565, 4.390e-6, -9.570e-6
0.560, 4.664e-6, -9.524e-6
0.555, 4.785e-6, -9.476e-6
0.550, 5.063e-6, -9.425e-6
0.545, 5.206e-6, -9.373e-6
0.540, 5.511e-6, -9.318e-6
0.535, 5.681e-6, -9.261e-6
0.530, 6.013e-6, -9.201e-6
0.525, 6.212e-6, -9.139e-6
0.520, 6.571e-6, -9.073e-6
0.515, 6.790e-6, -9.006e-6
0.510, 7.184e-6, -8.934e-6
0.505, 7.432e-6, -8.859e-6
0.500, 7.859e-6, -8.781e-6
0.495, 8.135e-6, -8.699e-6
0.490, 8.579e-6, -8.614e-6
0.485, 8.886e-6, -8.525e-6
0.480, 9.350e-6, -8.431e-6
0.475, 9.665e-6, -8.335e-6
0.470, 1.014e-5, -8.233e-6
0.465, 1.047e-5, -8.129e-6
0.460, 1.095e-5, -8.019e-6
0.455, 1.128e-5, -7.906e-6
